model,timestamp,song,artist,genres
meta-llama/llama-3.1-70b-instruct,20241122004928,Tears in Heaven,Eric Clapton,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock
meta-llama/llama-3.1-70b-instruct,20241122004928,Somebody to Love,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-70b-instruct,20241122004928,Bulls on Parade,Rage Against the Machine,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004928,Hotel California,Eagles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004928,Bullet with Butterfly Wings,Smashing Pumpkins,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004942,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004942,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004942,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
meta-llama/llama-3.1-70b-instruct,20241122004942,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-70b-instruct,20241122004942,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122004942,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004942,Centuries,Fall Out Boy,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004942,Unwritten,Natasha Bedingfield,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004942,Brilliant,Feeder,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004942,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
meta-llama/llama-3.1-8b-instruct,20241122003306,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003306,Hello,Adele,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003306,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
meta-llama/llama-3.1-8b-instruct,20241122003306,We Are the Champions,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-8b-instruct,20241122003306,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003306,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003306,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003306,I Gotta Feeling,The Black Eyed Peas,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003306,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-8b-instruct,20241122003306,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003309,Loser,Beck,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003309,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-8b-instruct,20241122003309,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003309,Yellow Submarine,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-8b-instruct,20241122003309,Chasing Cars,Snow Patrol,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003309,Someone Like You,Adele,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003309,Hotel California,Eagles,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003309,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-8b-instruct,20241122003309,Speak Now,Taylor Swift,pop
meta-llama/llama-3.1-8b-instruct,20241122003309,Til I Collapse,Eminem,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003312,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003312,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003312,Stuck in the Middle with You,Stealers Wheel,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003312,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
meta-llama/llama-3.1-8b-instruct,20241122003312,Mental Illness,Arlo Parks,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003312,Electric,Alina Baraz ft. Khalid,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003312,Clair de Lune,Claude Debussy: Michael Jones Hannah Fontaineao,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003312,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-8b-instruct,20241122003312,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003312,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
meta-llama/llama-3.1-8b-instruct,20241122003315,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003315,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-8b-instruct,20241122003315,Mr. Brightside,The Killers,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-8b-instruct,20241122003315,Sweet But Psycho,Ava Max,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Tired of Talking,M83,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Africa,Toto,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Ship of Fools,World Party,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Breakeven,The Script,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003315,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-8b-instruct,20241122003317,Electric,Alina Baraz,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003317,Buds,Tycho,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003317,Pelican Island,Tycho,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003317,Outer Space and Time,Tycho,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003317, Left the Engine On,Tycho,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Electric,Alina Baraz,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Tâm Týden,Portál,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Funeral,Banks,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Alone in the Universe,Passion Pit,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Sun,Don Toliver,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Numb,Marc Maron,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,War,Godspeed,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,"،(':',explay!", Svavar Knutur,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Two Invensities,Hieroglyphic Being,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003320,Thou Shalt Always Prey,Big K.R.I.T.,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003323,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-8b-instruct,20241122003323,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-8b-instruct,20241122003323,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-8b-instruct,20241122003323,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003323,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003323,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003323,Something Just Like This,The Chainsmokers (feat. Coldplay),Unknown
meta-llama/llama-3.1-8b-instruct,20241122003323,Riptide,Vance Joy,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003323,Earned It,The Weeknd,canadian contemporary r&b; canadian pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003323,Without You,Harry Styles,pop
meta-llama/llama-3.1-8b-instruct,20241122003325,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003325,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003325,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003325,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003325,Mr. Brightside,The Killers,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003325,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003325,Sweet but Psycho,Ava Max,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003325,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003325,We Found Love,Rihanna ft. Calvin Harris,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003325,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Weightless,Marconi Union,ambient
meta-llama/llama-3.1-8b-instruct,20241122003329,Sea of Love,Cat Power and The Gaslight Tapes,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Sleep,MAX Graham (feat. Naden),Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Pure Shores,Jewel and Schiller,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Rainy Days and Mondays,The Carpenters,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Dream a Little Dream of Me,The Mamas and The Papas,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Apple Blossom,Shura,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,I'm yours ( Samm Olden Beaton Remix),Justin Bieber Feat Ed Sheeran,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Little Star,Moby and Mizell,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003329,Nocturnal,Mauro Picotto,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-8b-instruct,20241122003332,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-8b-instruct,20241122003332,Ho Hey,The Lumineers,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,Walk on the Wild Side,Lou Reed,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003332,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-8b-instruct,20241122003332,Mr. Brightside,The Killers,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,Can't Stop,Red Hot Chili Peppers,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003332,I Gotta Feeling,The Black Eyed Peas,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003334,Clair de Lune,Claude Debussy,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003334,River Flows in You,Yiruma,korean instrumental; neo-classical; new age piano
meta-llama/llama-3.1-8b-instruct,20241122003334,Stay with Me,Sam Smith,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003334,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-8b-instruct,20241122003334,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-8b-instruct,20241122003334,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003334,Til It Happens to You,Lady Gaga,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003334,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003334,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-8b-instruct,20241122003334,The Scientist,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003336,Budapest,George Ezra,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003336,River Flows in You,Yiruma,korean instrumental; neo-classical; new age piano
meta-llama/llama-3.1-8b-instruct,20241122003336,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003336,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003336,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003336,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003336,Hey Jude,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-8b-instruct,20241122003336,Counting Stars,OneRepublic,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003336,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-8b-instruct,20241122003336,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-8b-instruct,20241122003339,Lose Yourself,Eminem,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003339,Someone Like You,Adele,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003339,Stay with Me,Sam Smith,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,Radioactive,Imagine Dragons,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,Counting Stars,OneRepublic,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,All About That Bass,Meghan Trainor,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003339,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-8b-instruct,20241122003339,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003342,Lose Yourself,Eminem,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003342,Tenerife Sea,Ed Sheeran,pop; singer-songwriter pop; uk pop
meta-llama/llama-3.1-8b-instruct,20241122003342,Stay with Me,Sam Smith,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003342,Radioactive,Imagine Dragons,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003342,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-8b-instruct,20241122003342,Home,Edward Sharpe & The Magnetic Zeros,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003342,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
meta-llama/llama-3.1-8b-instruct,20241122003342,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-8b-instruct,20241122003342,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003342,I Will Follow You into the Dark,Death Cab for Cutie,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003345,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003345,River Flows in You,Yiruma,korean instrumental; neo-classical; new age piano
meta-llama/llama-3.1-8b-instruct,20241122003345,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-8b-instruct,20241122003345,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-8b-instruct,20241122003345,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-8b-instruct,20241122003345,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-8b-instruct,20241122003345,With or Without You,U2,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003345,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-8b-instruct,20241122003345,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-8b-instruct,20241122003345,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-8b-instruct,20241122003348,Seaside,Mild High Club,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Electric,Alina Baraz ft. Khalid,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Get You,Daniel Caesar,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Mirage,Glass Animals,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Eastside,Benny Sings,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Come Away With Me,Norah Jones,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,I'm Not the Only One,Sam Smith,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Vanilla Oreo,Shura,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Lost in Japan,Rex Orange County,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003348,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-8b-instruct,20241122003350,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-8b-instruct,20241122003350,Say Something,A Great Big World,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,Stayin' Alive,Bee Gees,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,Perfect,Ed Sheeran,pop; singer-songwriter pop; uk pop
meta-llama/llama-3.1-8b-instruct,20241122003350,Sweet but Psycho,Ava Max,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,Eastside,"Benny Blanco, Halsey, and Khalid",Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-8b-instruct,20241122003350,We Found Love,Rihanna ft. Calvin Harris,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,I Want It That Way,Backstreet Boys,Unknown
meta-llama/llama-3.1-8b-instruct,20241122003350,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-8b-instruct,20241122003401,Wake Me Up,Avicii,Unknown
